,group,sum_gamerounds,retention_1,retention_7
54312,B,87,True,False
54313,A,33,True,False
54314,A,1,False,False
54315,B,116,True,True
54316,A,10,True,False
54317,B,22,False,False
54318,B,26,True,False
54319,B,106,True,True
54320,A,1,False,False
54321,B,12,False,False
54322,B,7,False,False
54323,A,26,False,False
54324,A,204,True,True
54325,B,12,False,False
54326,B,121,False,True
54327,A,63,True,False
54328,B,12,False,False
54329,A,89,True,False
54330,B,10,True,False
54331,A,1,False,False
54332,A,182,True,True
54333,A,88,False,True
54334,A,37,True,False
54335,B,192,True,False
54336,A,34,True,False
54337,A,41,False,True
54338,B,15,False,False
54339,B,32,True,False
54340,A,18,True,False
54341,B,11,False,False
54342,B,0,False,False
54343,A,3,False,False
54344,B,14,False,False
54345,B,271,True,True
54346,B,127,False,False
54347,A,32,False,False
54348,B,26,True,False
54349,B,36,True,True
54350,A,20,False,False
54351,A,137,True,True
54352,A,14,False,False
54353,B,4,False,False
54354,A,90,True,True
54355,A,36,True,False
54356,B,5,False,True
54357,B,43,False,True
54358,A,13,False,False
54359,B,71,True,True
54360,A,104,True,True
54361,B,34,True,False
54362,B,48,True,False
54363,B,10,False,False
54364,B,139,True,True
54365,A,25,True,False
54366,A,3,False,False
54367,B,126,True,True
54368,B,5,False,False
54369,A,235,True,True
54370,A,6,False,False
54371,A,4,False,False
54372,B,36,False,False
54373,A,62,True,False
54374,B,48,True,True
54375,A,1,False,False
54376,A,112,True,True
54377,B,177,True,True
54378,A,13,False,False
54379,A,15,True,False
54380,A,6,False,False
54381,A,14,False,False
54382,B,12,True,False
54383,A,15,True,False
54384,A,48,False,False
54385,A,4,False,False
54386,A,7,True,False
54387,B,9,False,False
54388,B,2,False,False
54389,B,13,True,False
54390,A,303,True,True
54391,A,4,False,False
54392,A,4,False,True
54393,A,1,False,False
54394,A,4,False,False
54395,A,52,False,False
54396,A,95,True,True
54397,A,94,True,True
54398,A,60,True,True
54399,A,15,False,False
54400,B,50,False,False
54401,B,16,False,True
54402,A,240,True,True
54403,A,4,False,False
54404,B,9,True,False
54405,A,5,False,False
54406,B,10,True,True
54407,A,20,False,False
54408,B,32,False,False
54409,B,14,True,False
54410,A,51,True,False
54411,B,277,True,True
54412,A,0,False,False
54413,B,15,False,False
54414,B,5,False,False
54415,A,14,False,False
54416,B,25,True,False
54417,A,11,True,True
54418,A,21,True,False
54419,A,115,True,True
54420,B,2,False,False
54421,B,1,False,False
54422,A,8,True,False
54423,A,177,True,False
54424,A,33,True,False
54425,B,141,True,False
54426,B,25,True,False
54427,A,3,False,False
54428,B,12,False,False
54429,A,5,False,False
54430,B,0,False,False
54431,B,7,False,False
54432,B,12,False,False
54433,A,2,False,False
54434,A,4,True,False
54435,B,6,False,False
54436,B,37,True,False
54437,A,245,True,True
54438,A,93,True,True
54439,B,10,True,False
54440,A,23,True,False
54441,A,8,False,False
54442,A,8,False,False
54443,B,3,False,False
54444,B,2,False,False
54445,B,2,True,False
54446,A,33,True,False
54447,B,83,True,True
54448,B,3,True,False
54449,A,13,False,False
54450,B,227,True,False
54451,A,12,False,False
54452,B,70,True,True
54453,B,6,True,False
54454,A,60,True,False
54455,B,5,False,False
54456,B,1,False,False
54457,B,93,True,True
54458,B,95,True,True
54459,B,4,False,False
54460,A,178,True,False
54461,B,69,True,True
54462,B,43,True,False
54463,B,150,False,True
54464,B,47,False,False
54465,A,99,True,False
54466,B,54,True,False
54467,A,15,False,False
54468,A,4,False,False
54469,B,16,False,False
54470,B,61,True,False
54471,B,1,False,False
54472,A,25,True,False
54473,A,0,False,False
54474,B,189,True,False
54475,B,20,True,False
54476,B,74,True,False
54477,B,298,True,True
54478,A,230,True,True
54479,A,21,True,False
54480,B,2,False,False
54481,B,432,False,True
54482,A,27,False,False
54483,A,3,False,False
54484,B,75,False,True
54485,A,10,False,True
54486,A,31,True,False
54487,B,13,False,False
54488,A,1,False,False
54489,B,23,True,False
54490,B,12,False,True
54491,B,167,True,True
54492,A,8,False,False
54493,B,25,False,False
54494,A,122,True,False
54495,B,2,False,False
54496,B,12,True,False
54497,B,1,False,False
54498,A,305,True,True
54499,A,0,False,False
54500,B,51,True,False
54501,A,300,True,True
54502,B,168,True,False
54503,A,33,True,False
54504,A,1,False,False
54505,B,287,True,True
54506,B,5,True,False
54507,B,53,True,False
54508,A,41,True,False
54509,B,15,False,False
54510,B,3,False,False
54511,A,509,True,True
54512,A,99,True,True
54513,A,27,False,False
54514,A,23,False,False
54515,A,254,True,True
54516,B,4,False,False
54517,B,180,True,False
54518,A,56,False,False
54519,A,5,False,False
54520,B,116,True,True
54521,B,100,True,True
54522,A,16,False,False
54523,A,5,False,False
54524,B,24,True,False
54525,B,20,False,False
54526,B,9,True,False
54527,B,13,True,False
54528,A,4,False,False
54529,A,2,False,False
54530,A,8,False,False
54531,B,8,False,False
54532,B,2,False,False
54533,B,105,False,True
54534,A,3,False,False
54535,A,13,True,False
54536,A,31,False,False
54537,B,0,False,False
54538,B,28,True,True
54539,A,20,False,False
54540,B,137,True,False
54541,B,3,False,False
54542,B,5,True,False
54543,A,1,False,False
54544,A,17,False,False
54545,B,6,False,False
54546,B,45,True,False
54547,A,440,True,True
54548,B,27,False,False
54549,B,371,False,True
54550,A,2,False,False
54551,B,46,True,True
54552,A,1,False,False
54553,B,9,False,False
54554,B,58,True,False
54555,A,41,True,True
54556,B,4,False,False
54557,B,21,False,False
54558,A,4,False,False
54559,B,151,True,True
54560,B,32,True,False
54561,B,6,False,True
54562,A,284,True,True
54563,A,8,True,False
54564,A,33,True,True
54565,B,11,False,False
54566,B,0,False,False
54567,B,349,True,True
54568,B,7,False,False
54569,A,44,False,True
54570,B,0,False,False
54571,A,1072,False,True
54572,A,15,False,False
54573,A,6,False,False
54574,B,22,True,False
54575,A,52,True,False
54576,B,37,True,False
54577,A,32,False,True
54578,A,7,False,False
54579,B,23,False,False
54580,B,32,False,False
54581,B,35,True,False
54582,A,23,False,False
54583,A,75,True,True
54584,A,22,False,False
54585,B,20,False,False
54586,B,94,True,False
54587,B,78,True,True
54588,B,26,True,False
54589,B,6,False,False
54590,B,1,True,False
54591,A,39,True,False
54592,B,21,True,False
54593,A,21,True,False
54594,A,2,False,False
54595,B,44,True,False
54596,A,26,False,False
54597,A,8,False,False
54598,B,8,False,False
54599,B,6,True,False
54600,B,20,False,False
54601,A,3,False,False
54602,B,15,False,False
54603,B,87,True,True
54604,B,99,False,False
54605,A,51,False,True
54606,B,30,True,False
54607,B,81,True,True
54608,A,27,True,False
54609,A,7,False,False
54610,B,6,False,False
54611,B,4,False,False
54612,A,7,False,False
54613,A,20,True,False
54614,B,77,True,True
54615,B,142,True,False
54616,B,86,True,True
54617,B,3,False,False
54618,B,330,True,True
54619,A,283,True,True
54620,B,6,False,False
54621,B,6,False,False
54622,B,20,False,False
54623,A,5,False,False
54624,B,1,False,False
54625,B,4,False,False
54626,B,158,True,True
54627,A,3,False,False
54628,A,19,False,False
54629,B,3,False,False
54630,B,37,True,False
54631,B,20,True,False
54632,B,35,False,False
54633,A,56,True,False
54634,A,84,True,True
54635,A,28,True,False
54636,B,7,False,False
54637,A,3,False,False
54638,A,20,True,False
54639,B,12,False,False
54640,B,3,False,False
54641,B,60,True,False
54642,A,0,False,False
54643,A,36,True,False
54644,A,5,False,False
54645,A,14,False,False
54646,A,50,False,False
54647,A,20,False,False
54648,B,68,False,False
54649,A,1,False,False
54650,A,5,True,False
54651,A,543,True,True
54652,B,2,False,False
54653,B,66,True,True
54654,B,3,False,False
54655,A,38,True,False
54656,A,41,True,False
54657,A,8,False,False
54658,A,1,False,False
54659,A,16,True,False
54660,B,8,False,False
54661,B,38,False,False
54662,B,15,False,False
54663,B,31,False,True
54664,A,2,False,False
54665,B,4,False,False
54666,B,9,False,False
54667,B,4,False,False
54668,A,83,False,True
54669,A,10,False,False
54670,B,95,True,True
54671,A,7,False,False
54672,B,2,False,False
54673,B,11,True,False
54674,A,80,True,True
54675,A,70,True,False
54676,A,14,False,False
54677,B,8,False,False
54678,A,10,False,False
54679,A,24,False,False
54680,A,14,False,False
54681,B,1,False,False
54682,B,47,True,False
54683,B,139,False,False
54684,A,4,False,False
54685,B,16,True,True
54686,A,1095,True,True
54687,B,4,False,False
54688,A,1,False,False
54689,B,41,True,False
54690,A,12,True,False
54691,B,0,False,False
54692,B,86,False,False
54693,A,84,True,True
54694,A,21,False,False
54695,A,733,True,True
54696,B,10,False,False
54697,A,3,False,False
54698,A,6,False,False
54699,B,57,False,True
54700,B,18,False,False
54701,B,9,False,False
54702,A,120,True,True
54703,B,148,True,False
54704,B,6,False,False
54705,A,8,False,False
54706,B,4,False,False
54707,B,112,True,True
54708,B,268,True,True
54709,B,142,False,True
54710,B,4,False,False
54711,B,7,True,False
54712,A,9,False,False
54713,A,20,True,False
54714,B,5,False,False
54715,A,9,False,False
54716,A,9,True,False
54717,A,8,False,False
54718,B,1,False,False
54719,A,2,False,False
54720,B,17,False,False
54721,B,45,True,False
54722,A,1,False,False
54723,A,36,True,False
54724,B,201,True,True
54725,A,150,True,True
54726,B,2,False,False
54727,B,20,False,False
54728,B,20,False,False
54729,B,62,False,False
54730,A,39,True,False
54731,B,4,False,False
54732,A,11,False,False
54733,B,3,False,False
54734,A,77,True,True
54735,B,317,True,True
54736,A,0,False,False
54737,B,54,True,False
54738,B,43,True,False
54739,A,51,True,False
54740,B,69,True,True
54741,A,143,True,True
54742,B,135,True,False
54743,B,3,False,False
54744,B,5,False,False
54745,A,98,True,False
54746,B,2,False,False
54747,B,55,True,False
54748,A,457,True,True
54749,B,1,False,False
54750,A,3,False,False
54751,B,102,True,True
54752,A,116,True,False
54753,A,120,True,False
54754,B,43,False,False
54755,B,2,False,False
54756,B,12,False,False
54757,A,7,False,False
54758,A,2,False,False
54759,B,2,False,False
54760,B,0,False,False
54761,A,9,False,False
54762,A,36,True,True
54763,A,215,True,True
54764,A,0,False,False
54765,B,17,True,False
54766,B,2,False,False
54767,A,32,False,True
54768,A,61,True,False
54769,B,51,True,False
54770,A,77,True,False
54771,B,57,True,False
54772,B,9,False,False
54773,A,131,True,True
54774,A,11,True,False
54775,A,80,True,True
54776,B,27,True,False
54777,B,16,False,False
54778,B,1,False,False
54779,B,125,True,True
54780,B,2,True,False
54781,B,1,False,False
54782,B,4,False,False
54783,A,244,True,True
54784,B,48,True,True
54785,B,164,True,False
54786,A,26,False,False
54787,A,37,False,False
54788,B,58,True,False
54789,B,1,False,False
54790,A,4,False,False
54791,B,39,True,True
54792,A,129,True,False
54793,A,43,False,False
54794,A,0,False,False
54795,B,18,True,False
54796,A,2,False,False
54797,A,136,True,True
54798,B,17,False,False
54799,A,11,False,False
54800,A,64,True,False
54801,B,3,False,False
54802,B,21,True,False
54803,B,19,False,False
54804,B,12,True,False
54805,B,20,False,False
54806,B,33,True,False
54807,A,13,False,False
54808,B,24,False,False
54809,A,57,True,False
54810,B,30,False,False
54811,A,15,True,False
54812,A,50,True,False
54813,A,4,True,False
54814,B,36,True,False
54815,A,26,True,False
54816,A,25,False,False
54817,A,22,False,False
54818,A,100,True,False
54819,A,18,True,False
54820,A,0,False,False
54821,A,78,True,True
54822,A,75,True,False
54823,A,2,False,False
54824,B,5,False,False
54825,B,41,False,False
54826,B,21,True,False
54827,B,51,True,True
54828,B,35,True,False
54829,B,100,True,True
54830,B,9,True,False
54831,A,14,True,False
54832,A,1,False,False
54833,B,14,False,False
54834,B,26,True,False
54835,B,44,False,False
54836,B,14,False,False
54837,A,30,False,False
54838,A,84,False,False
54839,B,40,False,False
54840,B,17,True,False
54841,B,46,True,False
54842,A,14,False,False
54843,A,1,False,False
54844,A,12,True,False
54845,A,0,False,False
54846,B,4,False,False
54847,A,543,True,False
54848,A,17,True,False
54849,A,6,False,False
54850,B,149,True,False
54851,B,5,False,False
54852,B,9,True,False
54853,A,111,False,False
54854,A,15,True,True
54855,A,11,False,False
54856,A,7,False,False
54857,B,14,True,False
54858,A,59,True,True
54859,B,33,True,False
54860,B,0,False,False
54861,B,1,False,False
54862,B,69,True,False
54863,B,14,True,False
54864,A,62,False,False
54865,A,7,False,False
54866,A,43,True,False
54867,B,2,False,False
54868,B,6,False,False
54869,A,569,True,True
54870,A,6,True,False
54871,A,4,False,False
54872,B,87,True,False
54873,B,5,False,False
54874,B,3,False,False
54875,A,6,False,False
54876,A,234,True,True
54877,A,0,False,False
54878,A,27,True,False
54879,B,4,False,False
54880,B,2,False,False
54881,B,0,False,False
54882,B,21,True,False
54883,B,2,False,False
54884,B,6,False,False
54885,B,27,True,False
54886,A,73,True,True
54887,A,1,False,False
54888,B,3,False,False
54889,A,20,False,False
54890,B,1,False,False
54891,B,272,True,True
54892,B,143,False,True
54893,A,11,False,False
54894,B,42,True,True
54895,A,28,True,False
54896,A,19,True,False
54897,B,2,False,False
54898,A,8,True,False
54899,B,8,False,False
54900,A,19,True,False
54901,A,0,False,False
54902,B,9,False,False
54903,A,459,True,True
54904,A,19,True,False
54905,A,2,False,False
54906,A,172,True,True
54907,B,10,False,False
54908,A,82,True,False
54909,A,0,False,False
54910,A,68,True,True
54911,A,18,True,False
54912,A,0,False,False
54913,B,5,False,False
54914,B,40,True,False
54915,A,3,False,False
54916,A,9,False,False
54917,A,3,False,False
54918,A,3,False,False
54919,A,36,False,False
54920,B,24,False,False
54921,B,71,True,True
54922,A,51,True,False
54923,B,2,False,False
54924,A,90,True,False
54925,B,51,True,False
54926,A,1,False,False
54927,B,6,False,False
54928,B,8,False,False
54929,A,21,True,False
54930,B,3,False,False
54931,B,23,False,False
54932,A,247,True,True
54933,A,5,False,False
54934,B,5,True,False
54935,A,1,False,False
54936,A,190,True,True
54937,B,6,False,False
54938,B,3,False,False
54939,B,88,True,False
54940,B,70,True,False
54941,A,0,False,False
54942,B,55,True,False
54943,A,66,False,False
54944,A,8,False,False
54945,B,94,True,True
54946,B,4,False,False
54947,A,245,True,True
54948,B,10,False,False
54949,A,14,True,False
54950,A,28,False,False
54951,A,37,False,False
54952,A,108,True,False
54953,A,199,True,False
54954,B,159,True,False
54955,B,0,False,False
54956,A,54,False,False
54957,A,16,False,False
54958,A,33,False,False
54959,A,45,True,False
54960,B,40,True,False
54961,A,125,True,False
54962,A,90,False,True
54963,B,2,False,False
54964,B,44,True,False
54965,A,58,False,False
54966,A,15,True,False
54967,B,76,True,False
54968,B,29,True,False
54969,B,21,False,False
54970,B,271,True,True
54971,A,112,True,True
54972,A,4,False,False
54973,A,8,False,False
54974,A,3,False,False
54975,B,1,False,False
54976,A,3,False,False
54977,A,27,True,False
54978,B,7,False,False
54979,A,12,False,False
54980,A,41,False,False
54981,A,4,False,False
54982,B,11,True,False
54983,A,183,True,True
54984,A,133,True,False
54985,A,84,True,False
54986,B,33,True,False
54987,B,99,True,True
