,level_0,index,group,sum_gamerounds,retention_1,retention_7
33090,34593,34593,A,7,False,False
33091,34594,34594,A,126,True,True
33092,34595,34595,A,19,True,False
33093,34596,34596,B,16,False,False
33094,34597,34597,A,100,True,True
33095,34598,34598,A,9,False,False
33096,34599,34599,A,120,True,True
33097,34600,34600,B,1,False,False
33098,34602,34602,A,66,True,False
33099,34603,34603,A,135,True,False
33100,34604,34604,B,10,False,False
33101,34605,34605,A,23,True,False
33102,34606,34606,B,70,False,True
33103,34607,34607,A,239,True,True
33104,34608,34608,B,1,False,False
33105,34609,34609,A,11,True,False
33106,34610,34610,A,22,True,False
33107,34611,34611,A,4,False,False
33108,34612,34612,A,39,False,False
33109,34613,34613,B,150,False,True
33110,34614,34614,B,49,True,True
33111,34615,34615,B,17,False,False
33112,34616,34616,B,119,True,True
33113,34617,34617,B,174,False,False
33114,34618,34618,B,14,False,False
33115,34619,34619,A,6,False,False
33116,34620,34620,A,153,False,False
33117,34621,34621,A,37,True,False
33118,34622,34622,A,1,False,False
33119,34623,34623,A,4,False,False
33120,34624,34624,B,17,False,False
33121,34625,34625,A,43,True,False
33122,34626,34626,A,54,True,False
33123,34627,34627,A,80,True,True
33124,34629,34629,A,4,False,False
33125,34630,34630,B,32,True,False
33126,34631,34631,A,15,False,False
33127,34632,34632,A,7,False,False
33128,34633,34633,B,94,True,False
33129,34634,34634,B,7,False,False
33130,34635,34635,A,24,True,False
33131,34636,34636,B,4,False,False
33132,34637,34637,B,51,True,False
33133,34638,34638,B,18,False,False
33134,34639,34639,B,5,False,False
33135,34640,34640,A,5,False,True
33136,34641,34641,A,4,False,False
33137,34642,34642,B,5,False,False
33138,34643,34643,B,19,False,False
33139,34644,34644,A,5,False,False
33140,34645,34645,A,37,True,False
33141,34646,34646,B,147,True,True
33142,34647,34647,B,2,False,False
33143,34648,34648,B,6,False,False
33144,34649,34649,B,1,False,False
33145,34650,34650,A,7,False,False
33146,34651,34651,A,1,False,False
33147,34652,34652,B,9,False,False
33148,34653,34653,B,57,True,False
33149,34654,34654,A,15,False,False
33150,34655,34655,B,42,True,True
33151,34656,34656,B,147,True,True
33152,34657,34657,A,4,False,False
33153,34658,34658,B,10,False,False
33154,34659,34659,A,4,False,False
33155,34660,34660,B,29,True,False
33156,34661,34661,A,21,True,False
33157,34662,34662,A,7,False,False
33158,34663,34663,B,1,False,False
33159,34664,34664,A,2,False,False
33160,34665,34665,A,26,True,False
33161,34666,34666,B,4,False,False
33162,34667,34667,A,3,True,False
33163,34668,34668,A,32,True,False
33164,34669,34669,B,55,True,True
33165,34670,34670,B,11,True,False
33166,34672,34672,A,11,False,False
33167,34673,34673,A,64,True,True
33168,34674,34674,A,22,False,False
33169,34675,34675,A,23,False,True
33170,34676,34676,A,100,True,False
33171,34677,34677,B,14,False,False
33172,34678,34678,A,9,True,False
33173,34680,34680,A,4,False,False
33174,34681,34681,A,9,True,False
33175,34682,34682,A,100,True,True
33176,34683,34683,A,66,True,True
33177,34684,34684,B,78,True,False
33178,34685,34685,B,1,False,False
33179,34686,34686,B,75,True,False
33180,34687,34687,B,4,False,False
33181,34688,34688,A,122,True,True
33182,34689,34689,A,11,True,False
33183,34690,34690,A,6,False,True
33184,34691,34691,B,7,False,False
33185,34692,34692,A,77,True,True
33186,34693,34693,B,23,True,False
33187,34694,34694,B,3,False,False
33188,34695,34695,A,90,True,False
33189,34696,34696,B,381,True,True
33190,34697,34697,B,21,True,False
33191,34698,34698,B,16,False,False
33192,34699,34699,A,149,True,False
33193,34700,34700,A,33,False,True
33194,34701,34701,A,12,True,False
33195,34702,34702,B,347,True,False
33196,34703,34703,A,17,True,False
33197,34704,34704,B,32,False,True
33198,34705,34705,A,400,True,True
33199,34706,34706,A,43,True,False
33200,34707,34707,A,79,True,True
33201,34708,34708,A,5,False,False
33202,34709,34709,B,221,True,True
33203,34710,34710,A,1,False,False
33204,34711,34711,A,28,True,False
33205,34712,34712,A,5,False,False
33206,34713,34713,A,30,True,False
33207,34715,34715,B,32,False,False
33208,34716,34716,B,324,True,True
33209,34717,34717,B,56,True,True
33210,34718,34718,B,11,False,False
33211,34719,34719,A,63,True,True
33212,34720,34720,B,569,True,True
33213,34721,34721,A,17,True,False
33214,34722,34722,A,30,True,False
33215,34723,34723,A,51,True,False
33216,34724,34724,B,3,False,False
33217,34725,34725,A,15,False,False
33218,34726,34726,A,37,True,False
33219,34727,34727,A,9,False,False
33220,34728,34728,B,211,True,True
33221,34729,34729,A,4,False,False
33222,34730,34730,B,3,False,False
33223,34731,34731,A,74,True,True
33224,34732,34732,A,33,True,False
33225,34733,34733,B,8,False,False
33226,34734,34734,B,1,False,False
33227,34735,34735,A,109,True,True
33228,34736,34736,A,3,False,False
33229,34737,34737,A,15,True,False
33230,34738,34738,B,100,True,True
33231,34739,34739,A,158,True,False
33232,34740,34740,A,46,True,True
33233,34741,34741,B,4,False,False
33234,34742,34742,B,43,True,False
33235,34743,34743,B,2,False,False
33236,34744,34744,A,36,False,False
33237,34745,34745,A,12,False,False
33238,34746,34746,B,1,False,False
33239,34747,34747,B,26,False,False
33240,34748,34748,A,16,False,False
33241,34749,34749,A,1,False,False
33242,34750,34750,B,1,False,False
33243,34751,34751,B,348,True,True
33244,34752,34752,B,4,False,False
33245,34753,34753,B,55,False,True
33246,34755,34755,A,3,False,False
33247,34756,34756,B,8,False,False
33248,34757,34757,B,91,False,True
33249,34758,34758,A,310,True,True
33250,34759,34759,B,53,False,True
33251,34761,34761,A,101,True,False
33252,34762,34762,A,17,False,False
33253,34763,34763,B,4,False,False
33254,34765,34765,A,6,False,False
33255,34766,34766,B,6,False,False
33256,34767,34767,B,1,False,False
33257,34768,34768,A,85,True,True
33258,34769,34769,B,42,False,False
33259,34771,34771,B,6,True,False
33260,34772,34772,B,15,False,False
33261,34773,34773,A,5,False,False
33262,34774,34774,A,4,False,False
33263,34775,34775,B,16,False,False
33264,34776,34776,B,1,False,False
33265,34777,34777,A,6,False,False
33266,34778,34778,A,63,False,True
33267,34779,34779,A,54,True,True
33268,34780,34780,A,49,True,False
33269,34781,34781,A,17,False,False
33270,34782,34782,B,231,True,True
33271,34783,34783,A,190,True,True
33272,34784,34784,B,65,False,True
33273,34785,34785,B,38,True,False
33274,34786,34786,B,24,True,False
33275,34787,34787,A,11,False,False
33276,34788,34788,B,11,False,False
33277,34789,34789,A,52,True,False
33278,34791,34791,B,30,False,False
33279,34792,34792,B,60,True,False
33280,34793,34793,A,33,True,False
33281,34794,34794,A,63,False,True
33282,34795,34795,B,411,True,True
33283,34796,34796,A,47,False,False
33284,34797,34797,B,4,False,False
33285,34798,34798,B,66,False,True
33286,34799,34799,A,21,True,False
33287,34800,34800,A,13,False,False
33288,34801,34801,A,3,False,False
33289,34802,34802,A,5,False,False
33290,34803,34803,A,63,True,False
33291,34804,34804,B,5,False,False
33292,34805,34805,B,1,False,False
33293,34806,34806,B,90,True,False
33294,34807,34807,A,89,True,False
33295,34808,34808,B,31,True,True
33296,34809,34809,B,1,False,False
33297,34810,34810,A,15,True,False
33298,34811,34811,B,115,True,True
33299,34812,34812,B,2,False,False
33300,34813,34813,B,24,False,False
33301,34815,34815,B,7,False,False
33302,34816,34816,B,1,False,False
33303,34817,34817,B,2,False,False
33304,34818,34818,A,40,False,True
33305,34819,34819,B,8,False,False
33306,34820,34820,B,1,False,False
33307,34821,34821,B,30,True,True
33308,34822,34822,B,33,False,False
33309,34823,34823,A,2,False,False
33310,34824,34824,A,75,True,False
33311,34825,34825,A,6,False,False
33312,34826,34826,B,8,False,False
33313,34827,34827,A,2,False,False
33314,34828,34828,A,3,False,False
33315,34829,34829,A,49,True,False
33316,34830,34830,A,69,True,False
33317,34831,34831,A,100,True,True
33318,34832,34832,A,11,False,False
33319,34833,34833,B,26,False,False
33320,34834,34834,A,34,True,False
33321,34835,34835,A,7,False,False
33322,34836,34836,B,2,False,False
33323,34837,34837,B,11,False,False
33324,34838,34838,B,1,False,False
33325,34839,34839,A,2,False,False
33326,34840,34840,B,165,True,True
33327,34841,34841,A,3,False,False
33328,34842,34842,A,17,True,False
33329,34843,34843,B,84,True,True
33330,34844,34844,A,16,False,False
33331,34845,34845,B,6,False,False
33332,34846,34846,B,20,True,False
33333,34847,34847,A,5,False,False
33334,34848,34848,A,3,False,False
33335,34849,34849,A,28,True,False
33336,34850,34850,A,24,True,False
33337,34851,34851,B,46,False,False
33338,34852,34852,A,6,True,False
33339,34853,34853,B,22,True,False
33340,34855,34855,A,1,False,False
33341,34856,34856,B,2,False,False
33342,34857,34857,B,207,True,False
33343,34858,34858,A,39,False,False
33344,34860,34860,A,7,False,False
33345,34861,34861,A,10,True,False
33346,34862,34862,B,20,False,False
33347,34863,34863,A,45,True,False
33348,34864,34864,A,7,False,False
33349,34865,34865,A,8,False,False
33350,34866,34866,A,10,False,False
33351,34868,34868,A,61,True,True
33352,34869,34869,A,273,True,True
33353,34870,34870,A,4,False,False
33354,34871,34871,B,47,True,True
33355,34872,34872,A,416,True,True
33356,34873,34873,B,11,True,False
33357,34874,34874,A,201,True,True
33358,34875,34875,A,29,True,False
33359,34876,34876,B,38,True,False
33360,34877,34877,A,17,False,False
33361,34878,34878,A,14,True,False
33362,34879,34879,A,1,False,False
33363,34880,34880,A,5,False,False
33364,34881,34881,B,3,False,False
33365,34883,34883,B,367,True,True
33366,34884,34884,A,15,False,True
33367,34885,34885,B,119,True,False
33368,34886,34886,A,6,False,False
33369,34887,34887,B,4,False,False
33370,34888,34888,B,19,True,False
33371,34889,34889,A,7,False,False
33372,34890,34890,B,4,False,False
33373,34891,34891,B,198,False,False
33374,34892,34892,B,23,False,False
33375,34893,34893,A,4,False,False
33376,34894,34894,B,7,False,False
33377,34895,34895,B,111,True,True
33378,34896,34896,B,26,False,False
33379,34897,34897,A,80,True,False
33380,34898,34898,B,13,True,False
33381,34899,34899,B,27,True,False
33382,34900,34900,A,18,False,False
33383,34901,34901,A,38,False,False
33384,34902,34902,A,1,False,False
33385,34903,34903,B,115,True,True
33386,34904,34904,B,329,True,True
33387,34905,34905,B,9,False,False
33388,34906,34906,A,17,False,False
33389,34907,34907,A,29,False,False
33390,34908,34908,B,3,True,False
33391,34909,34909,B,47,True,False
33392,34910,34910,A,14,False,False
33393,34912,34912,B,45,False,False
33394,34913,34913,A,1,False,False
33395,34914,34914,B,11,False,False
33396,34915,34915,A,1,False,False
33397,34916,34916,A,33,True,False
33398,34917,34917,A,78,True,True
33399,34918,34918,B,1,False,False
33400,34919,34919,B,25,True,False
33401,34920,34920,A,67,True,True
33402,34921,34921,A,55,True,False
33403,34922,34922,B,4,False,False
33404,34923,34923,B,6,False,False
33405,34924,34924,B,61,True,False
33406,34925,34925,A,47,False,False
33407,34926,34926,B,160,True,True
33408,34927,34927,A,2,False,False
33409,34928,34928,A,8,False,False
33410,34929,34929,B,15,True,False
33411,34930,34930,A,73,False,True
33412,34931,34931,A,52,True,False
33413,34932,34932,B,27,True,False
33414,34933,34933,B,4,False,False
33415,34934,34934,B,105,True,True
33416,34935,34935,B,57,True,False
33417,34936,34936,B,135,True,False
33418,34937,34937,A,13,False,False
33419,34938,34938,B,33,False,False
33420,34939,34939,A,55,True,False
33421,34940,34940,A,359,True,True
33422,34941,34941,B,75,True,False
33423,34942,34942,A,2,True,False
33424,34943,34943,B,46,True,False
33425,34944,34944,B,17,True,False
33426,34945,34945,A,10,False,False
33427,34946,34946,A,56,True,True
33428,34947,34947,B,16,True,True
33429,34948,34948,B,2,True,False
33430,34949,34949,B,20,True,False
33431,34950,34950,B,4,False,False
33432,34951,34951,B,19,True,False
33433,34952,34952,B,3,False,False
33434,34953,34953,A,4,False,False
33435,34954,34954,A,2,False,False
33436,34955,34955,A,145,False,False
33437,34956,34956,A,29,False,False
33438,34957,34957,A,27,True,True
33439,34958,34958,A,198,True,True
33440,34959,34959,B,8,False,False
33441,34960,34960,B,2,False,False
33442,34961,34961,A,6,False,False
33443,34962,34962,A,33,False,True
33444,34963,34963,A,19,True,True
33445,34964,34964,A,103,True,True
33446,34966,34966,A,127,True,False
33447,34967,34967,A,79,True,True
33448,34968,34968,A,30,False,False
33449,34969,34969,B,2,False,False
33450,34970,34970,B,5,False,False
33451,34971,34971,B,70,True,False
33452,34972,34972,B,121,True,True
33453,34973,34973,B,1,False,False
33454,34974,34974,B,1,False,False
33455,34975,34975,B,3,True,False
33456,34976,34976,B,2,False,False
33457,34977,34977,A,2,False,False
33458,34978,34978,A,1,False,False
33459,34979,34979,A,2,False,False
33460,34980,34980,B,14,False,False
33461,34981,34981,B,37,True,False
33462,34982,34982,A,61,False,False
33463,34983,34983,A,18,True,False
33464,34984,34984,B,8,False,False
33465,34985,34985,A,33,False,False
33466,34986,34986,A,64,True,False
33467,34987,34987,A,12,False,False
33468,34988,34988,B,93,True,True
33469,34989,34989,B,13,False,False
33470,34990,34990,A,1,False,False
33471,34991,34991,A,59,False,False
33472,34992,34992,B,7,False,False
33473,34993,34993,A,1,False,False
33474,34994,34994,A,1,False,False
33475,34995,34995,B,13,False,False
33476,34996,34996,A,1,False,False
33477,34997,34997,A,85,True,False
33478,34998,34998,B,45,True,False
33479,34999,34999,A,9,False,False
33480,35000,35000,B,166,True,True
33481,35001,35001,B,20,False,False
33482,35003,35003,B,2,False,False
33483,35004,35004,B,17,True,False
33484,35005,35005,A,1,False,False
33485,35006,35006,B,41,True,False
33486,35007,35007,A,52,False,True
33487,35008,35008,B,7,False,False
33488,35009,35009,A,6,False,False
33489,35010,35010,B,73,True,True
33490,35011,35011,A,77,True,False
33491,35012,35012,A,50,True,False
33492,35013,35013,B,20,False,False
33493,35014,35014,A,30,True,False
33494,35015,35015,B,13,True,False
33495,35016,35016,B,33,True,False
33496,35017,35017,A,71,True,False
33497,35018,35018,B,827,True,True
33498,35019,35019,A,29,True,False
33499,35020,35020,B,75,True,True
33500,35021,35021,B,20,False,False
33501,35022,35022,A,39,True,False
33502,35023,35023,A,8,True,False
33503,35024,35024,B,42,True,False
33504,35025,35025,B,2,False,False
33505,35026,35026,A,335,True,True
33506,35027,35027,B,7,False,False
33507,35028,35028,B,7,False,False
33508,35029,35029,A,62,True,False
33509,35030,35030,B,97,True,False
33510,35031,35031,A,54,True,False
33511,35032,35032,A,121,True,True
33512,35033,35033,B,27,False,False
33513,35034,35034,A,112,True,False
33514,35035,35035,A,8,True,True
33515,35036,35036,A,243,True,True
33516,35037,35037,A,4,False,False
33517,35038,35038,B,7,False,False
33518,35039,35039,A,27,True,False
33519,35040,35040,B,19,True,False
33520,35041,35041,B,40,True,False
33521,35042,35042,A,30,False,False
33522,35043,35043,A,43,True,False
33523,35044,35044,A,10,False,False
33524,35045,35045,B,24,False,False
33525,35046,35046,A,10,False,False
33526,35047,35047,A,41,False,False
33527,35048,35048,B,4,False,False
33528,35049,35049,B,12,False,False
33529,35050,35050,A,13,True,False
33530,35051,35051,B,16,True,False
33531,35052,35052,A,20,True,False
33532,35053,35053,B,4,False,False
33533,35054,35054,B,92,True,False
33534,35055,35055,A,17,False,False
33535,35056,35056,B,16,False,False
33536,35058,35058,A,13,False,False
33537,35059,35059,B,5,True,False
33538,35060,35060,B,15,True,False
33539,35061,35061,B,3,False,False
33540,35062,35062,B,302,True,True
33541,35064,35064,A,1,False,False
33542,35065,35065,B,1,True,False
33543,35066,35066,A,28,True,False
33544,35067,35067,A,3,False,False
33545,35068,35068,B,45,True,False
33546,35069,35069,A,8,True,False
33547,35070,35070,B,7,True,False
33548,35071,35071,A,19,False,False
33549,35072,35072,B,49,True,True
